Group,Barcode,SampleName,Peptide,slope,r.seq,nobs
CTL_STR,710230318,CTL_STR_710230318,FIBA_569_581,4.653622496621386,0.9901659776433734,5
CTL_STR,710230318,CTL_STR_710230318,ACM1_421_433,4.912324481659147,0.986264708501601,5
CTL_STR,710230318,CTL_STR_710230318,FOXO3_25_37,6.254716679106225,0.9994592688015612,5
CTL_STR,710230318,CTL_STR_710230318,PP2AB_297_309,4.6972954487361855,0.9939306160858388,5
CTL_STR,710230318,CTL_STR_710230318,RBL2_655_667,6.467144109157622,0.9997440473619236,5
CTL_STR,710230318,CTL_STR_710230318,ACM1_444_456,5.423730375410222,0.9982958688079375,5
CTL_STR,710230318,CTL_STR_710230318,CENPA_1_14,9.274982441837041,0.9999612990575535,5
CTL_STR,710230318,CTL_STR_710230318,FRAP_2443_2455,9.304814074023515,0.9999622118562821,5
CTL_STR,710230318,CTL_STR_710230318,K6PL_766_778,8.717611764465113,0.9999798808987774,5
CTL_STR,710230318,CTL_STR_710230318,NEK2_172_184,4.582692327096329,0.9941873724827871,5
CTL_STR,710230318,CTL_STR_710230318,PPR1A_28_40,9.124901621518084,0.9999596164227127,5
CTL_STR,710230318,CTL_STR_710230318,KCC2G_278_289,6.549366945567158,0.9996562239728809,5
CTL_STR,710230318,CTL_STR_710230318,ACM4_456_468,5.2486436688521305,0.9991915855996417,5
CTL_STR,710230318,CTL_STR_710230318,BAD_69_81,7.4900372433009155,0.9998673272475977,5
CTL_STR,710230318,CTL_STR_710230318,COF1_17_29,8.329732885400738,0.9998924147664877,5
CTL_STR,710230318,CTL_STR_710230318,KAPCG_192_206,5.097038285965323,0.9993033475154044,5
CTL_STR,710230318,CTL_STR_710230318,MARCS_152_164,5.3130541442541075,0.9995607240960058,5
CTL_STR,710230318,CTL_STR_710230318,NEK3_158_170,5.129283016944966,0.9763157894736842,5
CTL_STR,710230318,CTL_STR_710230318,ACM5_494_506,6.828106538161478,0.9999934922977484,5
CTL_STR,710230318,CTL_STR_710230318,BAD_93_105,6.716317983514907,0.9994648102523704,5
CTL_STR,710230318,CTL_STR_710230318,GPR6_349_361,9.23239829968263,0.9999592064288125,5
CTL_STR,710230318,CTL_STR_710230318,KCNA2_442_454,9.652540610525774,0.9999436843663324,5
CTL_STR,710230318,CTL_STR_710230318,MARCS_160_172,5.464372359907568,0.9973280002622821,5
CTL_STR,710230318,CTL_STR_710230318,ACM5_498_510,6.151662795049584,0.9990805642714847,5
CTL_STR,710230318,CTL_STR_710230318,BCKD_45_57,5.217523381814712,0.9990915443745633,5
CTL_STR,710230318,CTL_STR_710230318,KCNA3_461_473,9.317753898299168,0.9999648451674212,5
CTL_STR,710230318,CTL_STR_710230318,MBP_222_234,4.040263870213727,0.9976959613719264,5
CTL_STR,710230318,CTL_STR_710230318,VASP_271_283,9.718322849746666,0.9999723356072912,5
CTL_STR,710230318,CTL_STR_710230318,ADDB_696_708,5.113643893167376,0.990992780686497,5
CTL_STR,710230318,CTL_STR_710230318,DCX_49_61,4.555167898460803,0.9960134211826294,5
CTL_STR,710230318,CTL_STR_710230318,GSUB_61_73,4.709831617760404,0.9920067860586715,5
CTL_STR,710230318,CTL_STR_710230318,KCNB1_489_501,3.220446777021479,0.9944822527405355,5
CTL_STR,710230318,CTL_STR_710230318,NR4A1_344_356,5.648204934712975,0.9981370838425295,5
CTL_STR,710230318,CTL_STR_710230318,RAF1_253_265,6.561522121125133,0.9977018651344706,5
CTL_STR,710230318,CTL_STR_710230318,ADDB_706_718,6.4049005522163736,0.9999440263636323,5
CTL_STR,710230318,CTL_STR_710230318,C1R_201_213,4.016913382936346,0.9900133137885125,5
CTL_STR,710230318,CTL_STR_710230318,GYS2_1_13,8.484651923943252,0.9998882987619874,5
CTL_STR,710230318,CTL_STR_710230318,RAP1B_172_184,9.19368807090533,0.9999263788438492,5
CTL_STR,710230318,CTL_STR_710230318,CA2D1_494_506,4.783832199204181,0.9967501344368849,5
CTL_STR,710230318,CTL_STR_710230318,H2B1B_ 27_40,9.166992020383766,0.9998724824194726,5
CTL_STR,710230318,CTL_STR_710230318,MP2K1_287_299,5.4637556917892285,0.9984999470719857,5
