Kinase,Z,method,AvgZ
SEV,-0.54,640091210>0.4,0.5958333333333333
ACK,-0.52,640091210>0.4,-0.5966666666666667
EPH,0.48,640091210>0.4,-0.38166666666666665
SYK,-0.48,640091210>0.4,-0.16000000000000003
RET,-0.38,640091210>0.4,-0.08833333333333335
INSR,-0.36,640091210>0.4,0.5691666666666666
FGFR,-0.34,640091210>0.4,0.12583333333333335
FRK,0.18,640091210>0.4,0.09166666666666665
TEC,0.13,640091210>0.4,-0.29
FER,0.08,640091210>0.4,0.1116666666666667
FAK,-1.87,640091213>0.15,-1.2975
TRK,-1.73,640091213>0.15,-0.8775000000000001
SYK,-1.32,640091213>0.15,-0.16000000000000003
VEGFR,1.29,640091213>0.15,0.9108333333333333
AXL,-1.14,640091213>0.15,-0.7458333333333333
RYK,-1.01,640091213>0.15,-0.8466666666666667
FGFR,0.97,640091213>0.15,0.12583333333333335
MET,0.92,640091213>0.15,0.06583333333333331
DDR,0.77,640091213>0.15,-0.30833333333333335
CSK,0.72,640091213>0.15,1.5325
EGFR,0.7,640091213>0.15,0.8958333333333334
ACK,-0.69,640091213>0.15,-0.5966666666666667
SEV,-0.69,640091213>0.15,0.5958333333333333
PDGFR,-0.6,640091213>0.15,-0.11833333333333335
FRK,0.56,640091213>0.15,0.09166666666666665
RET,-0.53,640091213>0.15,-0.08833333333333335
TEC,-0.53,640091213>0.15,-0.29
ABL,-0.51,640091213>0.15,-0.6658333333333333
SRC,-0.51,640091213>0.15,-0.5491666666666667
INSR,0.35,640091213>0.15,0.5691666666666666
EPH,-0.25,640091213>0.15,-0.38166666666666665
ALK,-0.16,640091213>0.15,0.44166666666666665
FER,0.09,640091213>0.15,0.1116666666666667
JAK,0.08,640091213>0.15,-0.6208333333333333
VEGFR,2.05,640091213>0.2,0.9108333333333333
FGFR,1.68,640091213>0.2,0.12583333333333335
FAK,-1.6,640091213>0.2,-1.2975
TRK,-1.59,640091213>0.2,-0.8775000000000001
INSR,1.46,640091213>0.2,0.5691666666666666
CSK,1.46,640091213>0.2,1.5325
SRC,-1.25,640091213>0.2,-0.5491666666666667
FRK,1.19,640091213>0.2,0.09166666666666665
SYK,-1.05,640091213>0.2,-0.16000000000000003
TEC,-1.04,640091213>0.2,-0.29
EGFR,0.89,640091213>0.2,0.8958333333333334
RYK,-0.81,640091213>0.2,-0.8466666666666667
PDGFR,-0.77,640091213>0.2,-0.11833333333333335
AXL,-0.75,640091213>0.2,-0.7458333333333333
MET,0.74,640091213>0.2,0.06583333333333331
RET,-0.64,640091213>0.2,-0.08833333333333335
DDR,0.63,640091213>0.2,-0.30833333333333335
SEV,-0.59,640091213>0.2,0.5958333333333333
ACK,-0.58,640091213>0.2,-0.5966666666666667
EPH,-0.45,640091213>0.2,-0.38166666666666665
ALK,0.4,640091213>0.2,0.44166666666666665
ABL,-0.39,640091213>0.2,-0.6658333333333333
JAK,0.22,640091213>0.2,-0.6208333333333333
FER,-0.19,640091213>0.2,0.1116666666666667
VEGFR,2.26,640091213>0.3,0.9108333333333333
FRK,1.98,640091213>0.3,0.09166666666666665
FGFR,1.62,640091213>0.3,0.12583333333333335
CSK,1.35,640091213>0.3,1.5325
EPH,-1.25,640091213>0.3,-0.38166666666666665
DDR,1.24,640091213>0.3,-0.30833333333333335
SRC,-1.07,640091213>0.3,-0.5491666666666667
SYK,-0.99,640091213>0.3,-0.16000000000000003
TRK,-0.97,640091213>0.3,-0.8775000000000001
ABL,-0.92,640091213>0.3,-0.6658333333333333
ALK,0.88,640091213>0.3,0.44166666666666665
FAK,-0.8,640091213>0.3,-1.2975
RYK,-0.65,640091213>0.3,-0.8466666666666667
SEV,-0.48,640091213>0.3,0.5958333333333333
ACK,-0.48,640091213>0.3,-0.5966666666666667
INSR,-0.43,640091213>0.3,0.5691666666666666
PDGFR,-0.42,640091213>0.3,-0.11833333333333335
MET,0.38,640091213>0.3,0.06583333333333331
FER,0.33,640091213>0.3,0.1116666666666667
AXL,-0.19,640091213>0.3,-0.7458333333333333
JAK,0.16,640091213>0.3,-0.6208333333333333
RET,-0.15,640091213>0.3,-0.08833333333333335
TEC,-0.15,640091213>0.3,-0.29
EGFR,-0.14,640091213>0.3,0.8958333333333334
VEGFR,2.38,640091213>0.4,0.9108333333333333
EPH,-2.13,640091213>0.4,-0.38166666666666665
FRK,2.01,640091213>0.4,0.09166666666666665
TRK,-1.84,640091213>0.4,-0.8775000000000001
ABL,-1.44,640091213>0.4,-0.6658333333333333
SRC,-1.23,640091213>0.4,-0.5491666666666667
INSR,-1.2,640091213>0.4,0.5691666666666666
PDGFR,-0.94,640091213>0.4,-0.11833333333333335
DDR,0.82,640091213>0.4,-0.30833333333333335
TEC,-0.72,640091213>0.4,-0.29
ALK,-0.68,640091213>0.4,0.44166666666666665
JAK,-0.6,640091213>0.4,-0.6208333333333333
RYK,-0.52,640091213>0.4,-0.8466666666666667
RET,-0.48,640091213>0.4,-0.08833333333333335
SEV,-0.38,640091213>0.4,0.5958333333333333
ACK,-0.37,640091213>0.4,-0.5966666666666667
EGFR,-0.3,640091213>0.4,0.8958333333333334
MET,-0.26,640091213>0.4,0.06583333333333331
AXL,0.23,640091213>0.4,-0.7458333333333333
FER,-0.19,640091213>0.4,0.1116666666666667
FGFR,0.19,640091213>0.4,0.12583333333333335
FAK,-0.04,640091213>0.4,-1.2975
SYK,-0.03,640091213>0.4,-0.16000000000000003
CSK,0,640091213>0.4,1.5325
FAK,-1.71,640091214>0.15,-1.2975
INSR,1.58,640091214>0.15,0.5691666666666666
AXL,-1.39,640091214>0.15,-0.7458333333333333
CSK,1.24,640091214>0.15,1.5325
SEV,1.22,640091214>0.15,0.5958333333333333
RYK,-1.17,640091214>0.15,-0.8466666666666667
JAK,-1,640091214>0.15,-0.6208333333333333
EGFR,0.89,640091214>0.15,0.8958333333333334
MET,0.85,640091214>0.15,0.06583333333333331
ACK,-0.8,640091214>0.15,-0.5966666666666667
EPH,-0.76,640091214>0.15,-0.38166666666666665
DDR,0.68,640091214>0.15,-0.30833333333333335
SYK,0.54,640091214>0.15,-0.16000000000000003
RET,-0.52,640091214>0.15,-0.08833333333333335
TEC,-0.47,640091214>0.15,-0.29
ALK,0.4,640091214>0.15,0.44166666666666665
SRC,-0.36,640091214>0.15,-0.5491666666666667
ABL,-0.31,640091214>0.15,-0.6658333333333333
FER,0.22,640091214>0.15,0.1116666666666667
VEGFR,0.18,640091214>0.15,0.9108333333333333
FGFR,0.13,640091214>0.15,0.12583333333333335
FRK,-0.12,640091214>0.15,0.09166666666666665
PDGFR,-0.1,640091214>0.15,-0.11833333333333335
TRK,-0.04,640091214>0.15,-0.8775000000000001
EGFR,2.69,640091214>0.2,0.8958333333333334
INSR,2.19,640091214>0.2,0.5691666666666666
CSK,1.6,640091214>0.2,1.5325
AXL,-1.58,640091214>0.2,-0.7458333333333333
MET,1.51,640091214>0.2,0.06583333333333331
SEV,1.46,640091214>0.2,0.5958333333333333
TEC,-1.43,640091214>0.2,-0.29
PDGFR,1.24,640091214>0.2,-0.11833333333333335
FAK,-0.98,640091214>0.2,-1.2975
RYK,-0.97,640091214>0.2,-0.8466666666666667
FER,0.9,640091214>0.2,0.1116666666666667
ALK,-0.71,640091214>0.2,0.44166666666666665
ABL,0.7,640091214>0.2,-0.6658333333333333
SYK,0.69,640091214>0.2,-0.16000000000000003
ACK,-0.62,640091214>0.2,-0.5966666666666667
FGFR,-0.57,640091214>0.2,0.12583333333333335
FRK,-0.57,640091214>0.2,0.09166666666666665
SRC,0.55,640091214>0.2,-0.5491666666666667
DDR,-0.26,640091214>0.2,-0.30833333333333335
JAK,0.24,640091214>0.2,-0.6208333333333333
RET,0.22,640091214>0.2,-0.08833333333333335
VEGFR,-0.21,640091214>0.2,0.9108333333333333
EPH,-0.17,640091214>0.2,-0.38166666666666665
TRK,-0.04,640091214>0.2,-0.8775000000000001
EGFR,2.35,640091214>0.3,0.8958333333333334
SEV,2.26,640091214>0.3,0.5958333333333333
CSK,2.03,640091214>0.3,1.5325
DDR,-1.99,640091214>0.3,-0.30833333333333335
FAK,-1.46,640091214>0.3,-1.2975
PDGFR,1.41,640091214>0.3,-0.11833333333333335
FER,1.34,640091214>0.3,0.1116666666666667
SYK,1.13,640091214>0.3,-0.16000000000000003
FRK,-0.91,640091214>0.3,0.09166666666666665
AXL,-0.78,640091214>0.3,-0.7458333333333333
INSR,0.76,640091214>0.3,0.5691666666666666
FGFR,-0.76,640091214>0.3,0.12583333333333335
EPH,0.74,640091214>0.3,-0.38166666666666665
ALK,0.73,640091214>0.3,0.44166666666666665
RET,0.73,640091214>0.3,-0.08833333333333335
RYK,-0.6,640091214>0.3,-0.8466666666666667
TEC,-0.51,640091214>0.3,-0.29
ACK,-0.44,640091214>0.3,-0.5966666666666667
MET,-0.42,640091214>0.3,0.06583333333333331
VEGFR,0.37,640091214>0.3,0.9108333333333333
SRC,-0.37,640091214>0.3,-0.5491666666666667
TRK,0.36,640091214>0.3,-0.8775000000000001
JAK,0.35,640091214>0.3,-0.6208333333333333
ABL,-0.24,640091214>0.3,-0.6658333333333333
SEV,3.12,640091214>0.4,0.5958333333333333
EGFR,2.48,640091214>0.4,0.8958333333333334
DDR,-2.08,640091214>0.4,-0.30833333333333335
CSK,1.84,640091214>0.4,1.5325
SYK,1.23,640091214>0.4,-0.16000000000000003
FRK,-1.18,640091214>0.4,0.09166666666666665
FAK,-1.14,640091214>0.4,-1.2975
ABL,-0.93,640091214>0.4,-0.6658333333333333
RET,0.88,640091214>0.4,-0.08833333333333335
ALK,0.84,640091214>0.4,0.44166666666666665
MET,-0.76,640091214>0.4,0.06583333333333331
JAK,0.76,640091214>0.4,-0.6208333333333333
AXL,-0.72,640091214>0.4,-0.7458333333333333
INSR,0.69,640091214>0.4,0.5691666666666666
TRK,-0.69,640091214>0.4,-0.8775000000000001
VEGFR,-0.6,640091214>0.4,0.9108333333333333
RYK,-0.45,640091214>0.4,-0.8466666666666667
FGFR,-0.45,640091214>0.4,0.12583333333333335
EPH,0.34,640091214>0.4,-0.38166666666666665
PDGFR,0.34,640091214>0.4,-0.11833333333333335
ACK,-0.32,640091214>0.4,-0.5966666666666667
SRC,0.28,640091214>0.4,-0.5491666666666667
TEC,0.21,640091214>0.4,-0.29
FER,0.18,640091214>0.4,0.1116666666666667
