Kinase,Z,method,AvgZ
AKT,0.08,710230318>0.15,-0.29625
BARK2,0.06,710230318>0.15,0.6587500000000001
MTOR,0.03,710230318>0.15,0.006249999999999992
PKA,-2.66,710230318>0.2,-1.67875
PKN,2.47,710230318>0.2,1.1625000000000003
PLK,-2.26,710230318>0.2,-1.51375
PDK1,2.19,710230318>0.2,0.88
PKCD,-2.16,710230318>0.2,-1.36875
ERK,2.1,710230318>0.2,1.2025000000000001
NMO,-2.02,710230318>0.2,-1.71375
RIPK,-1.99,710230318>0.2,-1.255
DYRK,1.87,710230318>0.2,1.5
PKCH,1.86,710230318>0.2,1.0375
PDHK,1.8,710230318>0.2,0.84375
BUD32,1.76,710230318>0.2,2.1825
RAD53,1.74,710230318>0.2,0.21874999999999994
WNK,1.72,710230318>0.2,1.68625
BRSK,1.71,710230318>0.2,0.77875
IKK,-1.68,710230318>0.2,-1.465
FRAY,1.65,710230318>0.2,0.9762500000000001
PKD,-1.54,710230318>0.2,-1.625
AMPK,-1.51,710230318>0.2,-0.5575
QIK,-1.45,710230318>0.2,-0.04499999999999993
RSK,-1.45,710230318>0.2,-1.19
MLK,-1.43,710230318>0.2,-0.03999999999999998
MST,1.38,710230318>0.2,1.6324999999999998
CK1,-1.37,710230318>0.2,-0.08750000000000006
PIM,1.36,710230318>0.2,-0.11499999999999994
NDR,-1.31,710230318>0.2,-0.775
JNK,1.3,710230318>0.2,0.88
CHK1,1.25,710230318>0.2,1.10125
P38,1.24,710230318>0.2,0.66375
AUR,-1.24,710230318>0.2,-1.2037499999999999
PEK,1.19,710230318>0.2,0.5599999999999999
PKG,-1.17,710230318>0.2,-1.03875
CAMK1,-1.15,710230318>0.2,-0.67375
PKCA,-1.1,710230318>0.2,-1.67625
DMPK,-1.09,710230318>0.2,-1.3725
DAPK,-1.03,710230318>0.2,-0.34875
PHK,-0.93,710230318>0.2,-0.95375
LKB,0.92,710230318>0.2,0.9925
PKCI,0.91,710230318>0.2,1.0562500000000001
TTK,0.87,710230318>0.2,1.15875
PAKB,0.85,710230318>0.2,0.6325000000000001
HAL,-0.84,710230318>0.2,-0.30749999999999994
NUAK,0.84,710230318>0.2,1.13625
NAK,-0.82,710230318>0.2,0.41250000000000003
TLK,-0.8,710230318>0.2,-0.725
ATR,-0.8,710230318>0.2,0.3
MLCK,0.8,710230318>0.2,1.46125
COT,0.78,710230318>0.2,0.12375
MAPKAPK,0.76,710230318>0.2,0.7224999999999999
SGK,-0.71,710230318>0.2,0.34624999999999995
GRK,-0.68,710230318>0.2,-0.09874999999999999
GSK,-0.62,710230318>0.2,-1.02375
KHS,-0.59,710230318>0.2,0.40125
ULK,-0.58,710230318>0.2,-0.51125
NIK,-0.58,710230318>0.2,-0.50625
MOS,-0.57,710230318>0.2,-0.23125
SLK,-0.57,710230318>0.2,-0.505
TAO,-0.56,710230318>0.2,0.32625
PAKA,-0.56,710230318>0.2,-1.02125
PASK,-0.55,710230318>0.2,-0.495
CLK,-0.54,710230318>0.2,-0.49375
CAMKK,-0.54,710230318>0.2,-0.49875
MARK,-0.48,710230318>0.2,0.1375
CDK,0.48,710230318>0.2,0.3625
RAF,-0.47,710230318>0.2,-0.1325
MTOR,0.44,710230318>0.2,0.006249999999999992
AKT,-0.41,710230318>0.2,-0.29625
STE11,0.38,710230318>0.2,-0.023749999999999993
BARK2,0.36,710230318>0.2,0.6587500000000001
IRAK,0.33,710230318>0.2,-0.21375
STKR,0.26,710230318>0.2,1.03625
STE7,-0.24,710230318>0.2,-0.21375000000000002
VRK1,-0.23,710230318>0.2,0.795
CAMK2,-0.14,710230318>0.2,0.32125000000000004
NEK,-0.13,710230318>0.2,-0.08125
ATM,0.05,710230318>0.2,0.3325
PRKDC,0.03,710230318>0.2,0.72625
MSN,-0.02,710230318>0.2,-0.32875000000000004
MELK,0.01,710230318>0.2,0.31625000000000003
CK2,-0.01,710230318>0.2,0.3725
PKN,3.25,710230318>0.3,1.1625000000000003
PKCH,3.17,710230318>0.3,1.0375
PKA,-3.08,710230318>0.3,-1.67875
RSK,-3.07,710230318>0.3,-1.19
DMPK,-2.58,710230318>0.3,-1.3725
PKCA,-2.41,710230318>0.3,-1.67625
PKG,-2.37,710230318>0.3,-1.03875
PHK,-2.35,710230318>0.3,-0.95375
BUD32,2.3,710230318>0.3,2.1825
BRSK,2.26,710230318>0.3,0.77875
WNK,2.23,710230318>0.3,1.68625
PLK,-2.18,710230318>0.3,-1.51375
IKK,-2,710230318>0.3,-1.465
SGK,-1.86,710230318>0.3,0.34624999999999995
LKB,1.8,710230318>0.3,0.9925
FRAY,1.78,710230318>0.3,0.9762500000000001
AKT,-1.76,710230318>0.3,-0.29625
AMPK,-1.75,710230318>0.3,-0.5575
GRK,-1.66,710230318>0.3,-0.09874999999999999
PKCD,-1.63,710230318>0.3,-1.36875
QIK,-1.63,710230318>0.3,-0.04499999999999993
RIPK,-1.61,710230318>0.3,-1.255
ERK,1.56,710230318>0.3,1.2025000000000001
AUR,-1.55,710230318>0.3,-1.2037499999999999
NMO,-1.54,710230318>0.3,-1.71375
DYRK,1.5,710230318>0.3,1.5
PKD,-1.45,710230318>0.3,-1.625
CK1,-1.35,710230318>0.3,-0.08750000000000006
PDHK,1.35,710230318>0.3,0.84375
NUAK,1.31,710230318>0.3,1.13625
PAKA,-1.27,710230318>0.3,-1.02125
TTK,1.23,710230318>0.3,1.15875
PIM,-1.17,710230318>0.3,-0.11499999999999994
DAPK,-1.13,710230318>0.3,-0.34875
JNK,1.04,710230318>0.3,0.88
PKCI,1,710230318>0.3,1.0562500000000001
NDR,-1,710230318>0.3,-0.775
MAPKAPK,-0.97,710230318>0.3,0.7224999999999999
MLCK,-0.97,710230318>0.3,1.46125
MSN,-0.89,710230318>0.3,-0.32875000000000004
CAMK1,-0.89,710230318>0.3,-0.67375
PRKDC,0.83,710230318>0.3,0.72625
PDK1,0.78,710230318>0.3,0.88
BARK2,0.77,710230318>0.3,0.6587500000000001
MLK,-0.67,710230318>0.3,-0.03999999999999998
TLK,-0.65,710230318>0.3,-0.725
HAL,-0.63,710230318>0.3,-0.30749999999999994
NAK,-0.62,710230318>0.3,0.41250000000000003
PAKB,-0.62,710230318>0.3,0.6325000000000001
STE7,-0.58,710230318>0.3,-0.21375000000000002
RAF,-0.58,710230318>0.3,-0.1325
MTOR,0.56,710230318>0.3,0.006249999999999992
MST,0.54,710230318>0.3,1.6324999999999998
ATM,0.5,710230318>0.3,0.3325
MOS,-0.46,710230318>0.3,-0.23125
TAO,-0.46,710230318>0.3,0.32625
ULK,-0.44,710230318>0.3,-0.51125
CLK,-0.44,710230318>0.3,-0.49375
CAMKK,-0.43,710230318>0.3,-0.49875
SLK,-0.43,710230318>0.3,-0.505
PASK,-0.43,710230318>0.3,-0.495
KHS,-0.42,710230318>0.3,0.40125
NIK,-0.42,710230318>0.3,-0.50625
RAD53,0.34,710230318>0.3,0.21874999999999994
STE11,0.34,710230318>0.3,-0.023749999999999993
CK2,-0.31,710230318>0.3,0.3725
NEK,-0.28,710230318>0.3,-0.08125
MELK,0.25,710230318>0.3,0.31625000000000003
GSK,-0.25,710230318>0.3,-1.02375
COT,0.25,710230318>0.3,0.12375
VRK1,0.23,710230318>0.3,0.795
P38,0.2,710230318>0.3,0.66375
IRAK,-0.2,710230318>0.3,-0.21375
CDK,-0.16,710230318>0.3,0.3625
CAMK2,0.15,710230318>0.3,0.32125000000000004
STKR,-0.13,710230318>0.3,1.03625
ATR,-0.12,710230318>0.3,0.3
PEK,0.1,710230318>0.3,0.5599999999999999
CHK1,-0.07,710230318>0.3,1.10125
MARK,0.03,710230318>0.3,0.1375
PKN,4.4,710230318>0.4,1.1625000000000003
BUD32,3.29,710230318>0.4,2.1825
BRSK,2.85,710230318>0.4,0.77875
RSK,-2.77,710230318>0.4,-1.19
PKA,-2.68,710230318>0.4,-1.67875
DYRK,2.38,710230318>0.4,1.5
JNK,2.13,710230318>0.4,0.88
PKG,-2.06,710230318>0.4,-1.03875
PIM,-2.05,710230318>0.4,-0.11499999999999994
TTK,1.96,710230318>0.4,1.15875
PRKDC,1.95,710230318>0.4,0.72625
NUAK,1.94,710230318>0.4,1.13625
SGK,-1.8,710230318>0.4,0.34624999999999995
PKCA,-1.75,710230318>0.4,-1.67625
RAF,-1.75,710230318>0.4,-0.1325
AKT,-1.72,710230318>0.4,-0.29625
DMPK,-1.61,710230318>0.4,-1.3725
RIPK,-1.59,710230318>0.4,-1.255
ERK,1.52,710230318>0.4,1.2025000000000001
BARK2,1.45,710230318>0.4,0.6587500000000001
PKCH,1.45,710230318>0.4,1.0375
PLK,-1.38,710230318>0.4,-1.51375
P38,1.35,710230318>0.4,0.66375
PDHK,1.32,710230318>0.4,0.84375
IKK,-1.31,710230318>0.4,-1.465
PKD,-1.24,710230318>0.4,-1.625
PHK,-1.23,710230318>0.4,-0.95375
PKCD,-1.23,710230318>0.4,-1.36875
GRK,-1.14,710230318>0.4,-0.09874999999999999
ATM,1.12,710230318>0.4,0.3325
CK1,-1.1,710230318>0.4,-0.08750000000000006
LKB,1.1,710230318>0.4,0.9925
PKCI,1.1,710230318>0.4,1.0562500000000001
AUR,-1.07,710230318>0.4,-1.2037499999999999
NMO,-1.04,710230318>0.4,-1.71375
FRAY,0.96,710230318>0.4,0.9762500000000001
AMPK,-0.95,710230318>0.4,-0.5575
MAPKAPK,-0.89,710230318>0.4,0.7224999999999999
QIK,-0.89,710230318>0.4,-0.04499999999999993
VRK1,0.85,710230318>0.4,0.795
ATR,0.8,710230318>0.4,0.3
GSK,-0.78,710230318>0.4,-1.02375
NDR,-0.75,710230318>0.4,-0.775
CHK1,0.75,710230318>0.4,1.10125
NEK,-0.74,710230318>0.4,-0.08125
MLCK,-0.73,710230318>0.4,1.46125
COT,-0.71,710230318>0.4,0.12375
PAKA,-0.71,710230318>0.4,-1.02125
MARK,0.67,710230318>0.4,0.1375
MSN,-0.66,710230318>0.4,-0.32875000000000004
PEK,0.65,710230318>0.4,0.5599999999999999
RAD53,0.65,710230318>0.4,0.21874999999999994
MLK,-0.6,710230318>0.4,-0.03999999999999998
CDK,0.54,710230318>0.4,0.3625
CAMK2,-0.51,710230318>0.4,0.32125000000000004
MTOR,0.51,710230318>0.4,0.006249999999999992
MST,0.5,710230318>0.4,1.6324999999999998
STKR,0.47,710230318>0.4,1.03625
PAKB,-0.47,710230318>0.4,0.6325000000000001
NAK,-0.46,710230318>0.4,0.41250000000000003
TLK,-0.42,710230318>0.4,-0.725
STE7,-0.42,710230318>0.4,-0.21375000000000002
HAL,-0.42,710230318>0.4,-0.30749999999999994
MELK,-0.38,710230318>0.4,0.31625000000000003
NIK,-0.34,710230318>0.4,-0.50625
TAO,-0.34,710230318>0.4,0.32625
ULK,-0.34,710230318>0.4,-0.51125
CAMKK,-0.33,710230318>0.4,-0.49875
PASK,-0.33,710230318>0.4,-0.495
MOS,-0.32,710230318>0.4,-0.23125
CK2,0.31,710230318>0.4,0.3725
CLK,-0.31,710230318>0.4,-0.49375
KHS,-0.31,710230318>0.4,0.40125
SLK,-0.31,710230318>0.4,-0.505
WNK,-0.31,710230318>0.4,1.68625
IRAK,-0.29,710230318>0.4,-0.21375
DAPK,-0.18,710230318>0.4,-0.34875
PDK1,0.11,710230318>0.4,0.88
CAMK1,0.08,710230318>0.4,-0.67375
STE11,0.08,710230318>0.4,-0.023749999999999993
MST,2.62,710230319>0.15,1.6324999999999998
MLCK,2.44,710230319>0.15,1.46125
VRK1,2.43,710230319>0.15,0.795
NMO,-2.24,710230319>0.15,-1.71375
SGK,1.94,710230319>0.15,0.34624999999999995
PKD,-1.92,710230319>0.15,-1.625
MAPKAPK,1.72,710230319>0.15,0.7224999999999999
STKR,1.64,710230319>0.15,1.03625
PKCA,-1.63,710230319>0.15,-1.67625
TAO,1.61,710230319>0.15,0.32625
MOS,1.57,710230319>0.15,-0.23125
KHS,1.56,710230319>0.15,0.40125
BUD32,1.53,710230319>0.15,2.1825
PLK,-1.51,710230319>0.15,-1.51375
WNK,1.49,710230319>0.15,1.68625
MLK,1.44,710230319>0.15,-0.03999999999999998
AKT,1.3,710230319>0.15,-0.29625
PKCD,-1.24,710230319>0.15,-1.36875
PAKA,-1.22,710230319>0.15,-1.02125
LKB,1.14,710230319>0.15,0.9925
DYRK,1.1,710230319>0.15,1.5
CAMK2,1.1,710230319>0.15,0.32125000000000004
MARK,1.09,710230319>0.15,0.1375
QIK,1.08,710230319>0.15,-0.04499999999999993
PKN,-0.94,710230319>0.15,1.1625000000000003
TLK,-0.91,710230319>0.15,-0.725
ERK,0.9,710230319>0.15,1.2025000000000001
RAF,0.89,710230319>0.15,-0.1325
PKG,-0.87,710230319>0.15,-1.03875
IKK,-0.87,710230319>0.15,-1.465
CK1,0.77,710230319>0.15,-0.08750000000000006
MELK,0.75,710230319>0.15,0.31625000000000003
ATR,0.74,710230319>0.15,0.3
IRAK,-0.74,710230319>0.15,-0.21375
DMPK,-0.7,710230319>0.15,-1.3725
CHK1,0.7,710230319>0.15,1.10125
ULK,-0.68,710230319>0.15,-0.51125
HAL,0.67,710230319>0.15,-0.30749999999999994
CAMKK,-0.67,710230319>0.15,-0.49875
PKA,-0.67,710230319>0.15,-1.67875
PKCH,0.66,710230319>0.15,1.0375
PASK,-0.65,710230319>0.15,-0.495
CLK,-0.65,710230319>0.15,-0.49375
SLK,-0.65,710230319>0.15,-0.505
JNK,0.64,710230319>0.15,0.88
BRSK,-0.64,710230319>0.15,0.77875
NIK,-0.64,710230319>0.15,-0.50625
GSK,-0.64,710230319>0.15,-1.02375
CAMK1,-0.63,710230319>0.15,-0.67375
NUAK,0.63,710230319>0.15,1.13625
TTK,0.63,710230319>0.15,1.15875
PAKB,0.61,710230319>0.15,0.6325000000000001
NAK,0.6,710230319>0.15,0.41250000000000003
P38,0.57,710230319>0.15,0.66375
RIPK,-0.56,710230319>0.15,-1.255
FRAY,0.51,710230319>0.15,0.9762500000000001
CK2,0.5,710230319>0.15,0.3725
COT,-0.5,710230319>0.15,0.12375
PKCI,0.49,710230319>0.15,1.0562500000000001
NDR,-0.48,710230319>0.15,-0.775
PDK1,0.43,710230319>0.15,0.88
AMPK,0.41,710230319>0.15,-0.5575
RAD53,-0.4,710230319>0.15,0.21874999999999994
NEK,0.38,710230319>0.15,-0.08125
PHK,-0.33,710230319>0.15,-0.95375
STE7,0.33,710230319>0.15,-0.21375000000000002
RSK,-0.3,710230319>0.15,-1.19
MTOR,0.26,710230319>0.15,0.006249999999999992
PRKDC,0.26,710230319>0.15,0.72625
GRK,0.24,710230319>0.15,-0.09874999999999999
AUR,-0.22,710230319>0.15,-1.2037499999999999
ATM,-0.2,710230319>0.15,0.3325
MSN,-0.18,710230319>0.15,-0.32875000000000004
PDHK,0.16,710230319>0.15,0.84375
BARK2,0.14,710230319>0.15,0.6587500000000001
CDK,0.09,710230319>0.15,0.3625
DAPK,-0.08,710230319>0.15,-0.34875
PIM,-0.08,710230319>0.15,-0.11499999999999994
PEK,0.07,710230319>0.15,0.5599999999999999
STE11,0.02,710230319>0.15,-0.023749999999999993
MLCK,2.78,710230319>0.2,1.46125
SGK,2.63,710230319>0.2,0.34624999999999995
MST,2.13,710230319>0.2,1.6324999999999998
NMO,-1.99,710230319>0.2,-1.71375
STKR,1.92,710230319>0.2,1.03625
PKD,-1.74,710230319>0.2,-1.625
KHS,1.71,710230319>0.2,0.40125
BUD32,1.68,710230319>0.2,2.1825
VRK1,1.67,710230319>0.2,0.795
QIK,1.65,710230319>0.2,-0.04499999999999993
WNK,1.65,710230319>0.2,1.68625
TAO,1.64,710230319>0.2,0.32625
MAPKAPK,1.64,710230319>0.2,0.7224999999999999
PKCD,-1.63,710230319>0.2,-1.36875
PKCA,-1.55,710230319>0.2,-1.67625
RAF,1.4,710230319>0.2,-0.1325
CK1,1.35,710230319>0.2,-0.08750000000000006
AUR,-1.32,710230319>0.2,-1.2037499999999999
MLK,1.24,710230319>0.2,-0.03999999999999998
PAKA,-1.18,710230319>0.2,-1.02125
CHK1,1.09,710230319>0.2,1.10125
PHK,-1.08,710230319>0.2,-0.95375
AKT,1.05,710230319>0.2,-0.29625
IRAK,-1.02,710230319>0.2,-0.21375
ERK,1.01,710230319>0.2,1.2025000000000001
P38,0.94,710230319>0.2,0.66375
FRAY,0.93,710230319>0.2,0.9762500000000001
JNK,0.92,710230319>0.2,0.88
IKK,-0.91,710230319>0.2,-1.465
DMPK,-0.9,710230319>0.2,-1.3725
TLK,-0.86,710230319>0.2,-0.725
PKN,-0.86,710230319>0.2,1.1625000000000003
PLK,-0.84,710230319>0.2,-1.51375
NEK,0.84,710230319>0.2,-0.08125
GSK,-0.81,710230319>0.2,-1.02375
LKB,0.8,710230319>0.2,0.9925
MELK,0.8,710230319>0.2,0.31625000000000003
PAKB,0.8,710230319>0.2,0.6325000000000001
PKCI,0.78,710230319>0.2,1.0562500000000001
HAL,0.77,710230319>0.2,-0.30749999999999994
RAD53,-0.75,710230319>0.2,0.21874999999999994
NUAK,0.75,710230319>0.2,1.13625
NAK,0.74,710230319>0.2,0.41250000000000003
TTK,0.74,710230319>0.2,1.15875
DYRK,0.73,710230319>0.2,1.5
PKG,-0.7,710230319>0.2,-1.03875
PIM,-0.64,710230319>0.2,-0.11499999999999994
CLK,-0.61,710230319>0.2,-0.49375
ULK,-0.61,710230319>0.2,-0.51125
SLK,-0.61,710230319>0.2,-0.505
CAMKK,-0.59,710230319>0.2,-0.49875
NIK,-0.59,710230319>0.2,-0.50625
MOS,-0.59,710230319>0.2,-0.23125
PASK,-0.58,710230319>0.2,-0.495
BRSK,-0.58,710230319>0.2,0.77875
PDK1,0.58,710230319>0.2,0.88
GRK,0.57,710230319>0.2,-0.09874999999999999
PKCH,0.48,710230319>0.2,1.0375
STE11,-0.43,710230319>0.2,-0.023749999999999993
MARK,0.42,710230319>0.2,0.1375
ATR,0.4,710230319>0.2,0.3
NDR,-0.35,710230319>0.2,-0.775
CAMK2,0.33,710230319>0.2,0.32125000000000004
CDK,0.33,710230319>0.2,0.3625
AMPK,0.32,710230319>0.2,-0.5575
COT,-0.3,710230319>0.2,0.12375
PKA,-0.3,710230319>0.2,-1.67875
CAMK1,-0.29,710230319>0.2,-0.67375
RSK,-0.28,710230319>0.2,-1.19
PDHK,0.28,710230319>0.2,0.84375
BARK2,0.28,710230319>0.2,0.6587500000000001
MTOR,-0.27,710230319>0.2,0.006249999999999992
PEK,0.24,710230319>0.2,0.5599999999999999
DAPK,-0.15,710230319>0.2,-0.34875
STE7,-0.14,710230319>0.2,-0.21375000000000002
PRKDC,-0.1,710230319>0.2,0.72625
CK2,-0.09,710230319>0.2,0.3725
MSN,-0.06,710230319>0.2,-0.32875000000000004
ATM,-0.04,710230319>0.2,0.3325
RIPK,0.01,710230319>0.2,-1.255
MLCK,2.83,710230319>0.3,1.46125
BUD32,2.43,710230319>0.3,2.1825
MST,2.38,710230319>0.3,1.6324999999999998
WNK,2.33,710230319>0.3,1.68625
KHS,2.3,710230319>0.3,0.40125
GSK,-2.07,710230319>0.3,-1.02375
PKCA,-1.97,710230319>0.3,-1.67625
PKD,-1.89,710230319>0.3,-1.625
DMPK,-1.58,710230319>0.3,-1.3725
CHK1,1.57,710230319>0.3,1.10125
RIPK,-1.53,710230319>0.3,-1.255
NMO,-1.45,710230319>0.3,-1.71375
AUR,-1.44,710230319>0.3,-1.2037499999999999
NAK,1.41,710230319>0.3,0.41250000000000003
PAKB,1.38,710230319>0.3,0.6325000000000001
TTK,1.37,710230319>0.3,1.15875
CK1,1.33,710230319>0.3,-0.08750000000000006
NUAK,1.3,710230319>0.3,1.13625
DYRK,1.26,710230319>0.3,1.5
SGK,1.18,710230319>0.3,0.34624999999999995
MAPKAPK,1.18,710230319>0.3,0.7224999999999999
MTOR,-1.12,710230319>0.3,0.006249999999999992
PKCI,1.11,710230319>0.3,1.0562500000000001
IKK,-1,710230319>0.3,-1.465
STKR,0.98,710230319>0.3,1.03625
NDR,-0.96,710230319>0.3,-0.775
PRKDC,0.93,710230319>0.3,0.72625
GRK,0.91,710230319>0.3,-0.09874999999999999
MSN,-0.9,710230319>0.3,-0.32875000000000004
QIK,0.89,710230319>0.3,-0.04499999999999993
BARK2,0.88,710230319>0.3,0.6587500000000001
PKCD,-0.82,710230319>0.3,-1.36875
NEK,-0.81,710230319>0.3,-0.08125
ATR,0.81,710230319>0.3,0.3
CAMK1,-0.81,710230319>0.3,-0.67375
CDK,0.74,710230319>0.3,0.3625
CK2,0.72,710230319>0.3,0.3725
PKG,0.69,710230319>0.3,-1.03875
RAD53,-0.68,710230319>0.3,0.21874999999999994
PKA,-0.68,710230319>0.3,-1.67875
PLK,-0.64,710230319>0.3,-1.51375
PAKA,-0.64,710230319>0.3,-1.02125
TLK,-0.63,710230319>0.3,-0.725
FRAY,0.62,710230319>0.3,0.9762500000000001
PKN,-0.61,710230319>0.3,1.1625000000000003
MLK,-0.6,710230319>0.3,-0.03999999999999998
HAL,-0.6,710230319>0.3,-0.30749999999999994
PHK,-0.56,710230319>0.3,-0.95375
PDK1,0.55,710230319>0.3,0.88
ATM,0.53,710230319>0.3,0.3325
STE11,-0.48,710230319>0.3,-0.023749999999999993
BRSK,-0.46,710230319>0.3,0.77875
NIK,-0.45,710230319>0.3,-0.50625
ULK,-0.45,710230319>0.3,-0.51125
MOS,-0.44,710230319>0.3,-0.23125
RAF,-0.44,710230319>0.3,-0.1325
SLK,-0.43,710230319>0.3,-0.505
PEK,0.43,710230319>0.3,0.5599999999999999
PASK,-0.43,710230319>0.3,-0.495
CAMKK,-0.42,710230319>0.3,-0.49875
DAPK,-0.42,710230319>0.3,-0.34875
CLK,-0.42,710230319>0.3,-0.49375
MELK,0.42,710230319>0.3,0.31625000000000003
TAO,-0.42,710230319>0.3,0.32625
PKCH,-0.38,710230319>0.3,1.0375
ERK,0.36,710230319>0.3,1.2025000000000001
AKT,0.36,710230319>0.3,-0.29625
COT,0.32,710230319>0.3,0.12375
LKB,0.27,710230319>0.3,0.9925
VRK1,0.26,710230319>0.3,0.795
JNK,0.24,710230319>0.3,0.88
CAMK2,0.22,710230319>0.3,0.32125000000000004
PDHK,0.18,710230319>0.3,0.84375
IRAK,-0.13,710230319>0.3,-0.21375
AMPK,0.13,710230319>0.3,-0.5575
MARK,0.09,710230319>0.3,0.1375
PIM,-0.08,710230319>0.3,-0.11499999999999994
RSK,-0.05,710230319>0.3,-1.19
P38,-0.02,710230319>0.3,0.66375
STE7,0.02,710230319>0.3,-0.21375000000000002
BUD32,3.06,710230319>0.4,2.1825
WNK,2.94,710230319>0.4,1.68625
MST,2.57,710230319>0.4,1.6324999999999998
MLCK,2.22,710230319>0.4,1.46125
DYRK,2.15,710230319>0.4,1.5
PKCI,2.1,710230319>0.4,1.0562500000000001
PAKB,1.94,710230319>0.4,0.6325000000000001
NAK,1.93,710230319>0.4,0.41250000000000003
TTK,1.89,710230319>0.4,1.15875
PRKDC,1.81,710230319>0.4,0.72625
NUAK,1.8,710230319>0.4,1.13625
CHK1,1.74,710230319>0.4,1.10125
STKR,1.68,710230319>0.4,1.03625
GSK,-1.61,710230319>0.4,-1.02375
IKK,-1.59,710230319>0.4,-1.465
PKCA,-1.57,710230319>0.4,-1.67625
PAKA,-1.5,710230319>0.4,-1.02125
CK2,1.47,710230319>0.4,0.3725
PEK,1.43,710230319>0.4,0.5599999999999999
DMPK,-1.39,710230319>0.4,-1.3725
PKD,-1.38,710230319>0.4,-1.625
BARK2,1.33,710230319>0.4,0.6587500000000001
AKT,-1.27,710230319>0.4,-0.29625
CDK,1.27,710230319>0.4,0.3625
CAMK2,1.16,710230319>0.4,0.32125000000000004
AUR,-1.13,710230319>0.4,-1.2037499999999999
NMO,-1.13,710230319>0.4,-1.71375
RIPK,-1.13,710230319>0.4,-1.255
PKA,-1.08,710230319>0.4,-1.67875
SGK,1.05,710230319>0.4,0.34624999999999995
ATM,1,710230319>0.4,0.3325
PDK1,0.99,710230319>0.4,0.88
LKB,0.96,710230319>0.4,0.9925
GRK,0.86,710230319>0.4,-0.09874999999999999
